age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_log
44,technician,married,secondary,no,2626,yes,no,cellular,18,nov,170,2,188,3,failure,0,7.87359778968554
59,entrepreneur,married,primary,no,124,yes,no,cellular,18,nov,531,3,134,7,failure,0,4.8283137373023015
36,management,married,tertiary,no,521,no,yes,cellular,18,nov,135,2,152,1,other,0,6.257667587882639
40,admin.,single,secondary,no,2854,yes,no,cellular,18,nov,354,2,169,1,failure,0,7.956827122090111
30,services,divorced,secondary,no,0,yes,yes,cellular,18,nov,174,2,111,3,failure,0,0.0
34,blue-collar,married,secondary,no,932,no,yes,cellular,18,nov,148,2,132,1,other,0,6.838405200847344
42,management,single,tertiary,no,1113,yes,yes,cellular,18,nov,89,2,162,12,failure,0,7.01571242048723
33,management,married,tertiary,no,1522,yes,no,cellular,18,nov,171,2,179,3,failure,0,7.328437352895162
44,services,married,secondary,no,-236,yes,no,cellular,18,nov,218,2,113,7,success,0,0.0
36,self-employed,single,tertiary,no,3560,no,no,cellular,18,nov,658,3,169,2,failure,0,8.177796683277778
42,blue-collar,divorced,secondary,no,898,yes,no,cellular,18,nov,136,2,131,1,failure,0,6.80128303447162
36,technician,divorced,secondary,no,556,yes,no,cellular,18,nov,154,3,189,1,failure,0,6.322565239927284
53,self-employed,married,secondary,no,1066,yes,no,cellular,18,nov,110,1,186,3,failure,0,6.9726062513017535
38,technician,married,secondary,no,728,yes,no,cellular,18,nov,286,1,181,2,other,0,6.591673732008658
52,self-employed,married,tertiary,no,5350,yes,yes,cellular,18,nov,68,2,110,4,success,0,8.585038738311304
40,technician,married,secondary,no,7313,yes,no,cellular,18,nov,241,2,182,1,failure,0,8.897545598709327
30,technician,single,tertiary,no,0,yes,no,cellular,18,nov,342,2,174,1,failure,0,0.0
45,services,married,secondary,no,1550,yes,no,cellular,18,nov,143,2,166,6,failure,0,7.346655163176539
38,services,married,secondary,no,4392,no,no,cellular,18,nov,23,2,110,2,failure,0,8.38776764397578
47,admin.,divorced,primary,no,1095,yes,no,cellular,18,nov,171,1,110,2,other,0,6.999422467507961
33,blue-collar,married,secondary,no,328,yes,no,cellular,18,nov,160,2,182,1,failure,0,5.796057750765372
41,housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,4,other,0,3.1354942159291497
51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61,2,131,1,failure,0,7.385851078125209
33,technician,married,tertiary,no,17455,yes,yes,cellular,18,nov,168,3,179,4,failure,0,9.767438708072852
32,blue-collar,married,secondary,no,491,yes,no,cellular,18,nov,131,3,194,2,failure,0,6.198478716492308
47,technician,married,secondary,no,826,yes,no,telephone,18,nov,195,3,112,8,other,0,6.717804695023691
32,services,married,secondary,no,3839,yes,no,cellular,18,nov,100,2,189,1,failure,0,8.253227645581772
51,management,divorced,tertiary,no,1937,yes,no,cellular,18,nov,185,4,152,11,other,0,7.569411792450712
40,management,single,secondary,no,9916,no,no,cellular,18,nov,411,3,8,1,failure,0,9.202005735186125
56,retired,married,secondary,no,728,no,no,cellular,18,nov,163,2,110,15,failure,0,6.591673732008658
32,management,married,secondary,no,6217,yes,yes,cellular,18,nov,486,2,181,2,failure,0,8.735203590618699
41,admin.,married,secondary,no,1327,yes,yes,cellular,18,nov,425,2,176,2,failure,0,7.191429330036379
36,technician,married,secondary,no,-179,yes,no,cellular,18,nov,476,2,124,1,failure,0,0.0
46,blue-collar,married,secondary,no,942,no,no,cellular,18,nov,240,3,119,2,failure,0,6.849066282633458
34,blue-collar,married,secondary,no,3990,yes,no,cellular,18,nov,591,2,117,7,failure,0,8.291797105048733
34,technician,single,tertiary,no,2047,yes,no,cellular,18,nov,72,2,113,5,failure,0,7.6246189861593985
44,blue-collar,divorced,secondary,no,-184,yes,no,cellular,18,nov,825,2,154,3,other,0,0.0
30,management,married,tertiary,no,1185,yes,no,cellular,18,nov,342,2,120,4,failure,0,7.078341579557671
30,admin.,single,secondary,no,2802,no,yes,telephone,18,nov,285,2,137,2,failure,0,7.938445551164788
43,services,married,secondary,no,508,yes,no,cellular,18,nov,200,1,172,1,failure,0,6.2324480165505225
51,management,single,tertiary,no,6030,yes,no,cellular,18,nov,157,2,110,3,failure,0,8.704668113450987
45,technician,divorced,secondary,no,-14,no,no,cellular,18,nov,39,2,127,3,failure,0,0.0
46,management,divorced,tertiary,no,6269,yes,no,telephone,18,nov,249,3,112,2,failure,0,8.743531633626967
30,blue-collar,married,secondary,no,1131,yes,yes,cellular,18,nov,189,1,144,5,failure,0,7.0317412587631285
40,admin.,divorced,secondary,no,399,yes,yes,cellular,18,nov,166,3,96,2,failure,0,5.991464547107982
46,services,divorced,secondary,no,864,yes,no,cellular,18,nov,105,5,188,2,failure,0,6.762729506931879
49,self-employed,married,tertiary,no,202,yes,no,cellular,18,nov,139,1,166,3,other,0,5.313205979041787
31,management,single,tertiary,no,3142,yes,no,cellular,18,nov,235,1,123,1,failure,0,8.052933036797567
53,retired,married,secondary,no,1139,yes,no,cellular,18,nov,180,1,186,6,failure,0,7.038783541388542
48,blue-collar,married,primary,no,214,yes,yes,cellular,18,nov,246,1,162,1,failure,0,5.3706380281276624
34,blue-collar,married,secondary,no,1412,yes,yes,cellular,18,nov,149,1,175,2,failure,0,7.253470382684528
35,technician,married,secondary,no,2019,yes,yes,cellular,18,nov,83,2,144,1,failure,0,7.61085279039525
52,management,married,tertiary,no,1295,yes,no,cellular,18,nov,121,1,123,1,other,0,7.16703787691222
31,management,married,tertiary,no,1164,yes,yes,cellular,18,nov,141,2,123,3,failure,0,7.060476365999801
36,management,married,tertiary,no,369,no,no,cellular,18,nov,193,4,102,2,failure,0,5.91350300563827
45,blue-collar,married,secondary,no,17,yes,no,cellular,18,nov,66,1,152,14,failure,0,2.8903717578961645
31,admin.,married,secondary,no,355,yes,no,cellular,18,nov,530,1,193,1,failure,0,5.87493073085203
35,services,married,secondary,no,66,yes,no,cellular,18,nov,110,1,123,1,other,0,4.204692619390966
51,self-employed,married,primary,no,106,yes,no,telephone,18,nov,366,3,110,2,failure,0,4.672828834461906
56,retired,married,tertiary,no,839,no,yes,cellular,18,nov,630,1,187,2,other,0,6.733401891837359
43,management,married,secondary,no,481,yes,no,telephone,18,nov,164,1,110,2,other,0,6.1779441140506
30,technician,married,secondary,no,-306,yes,yes,cellular,18,nov,372,1,186,1,failure,0,0.0
44,services,married,secondary,no,1106,yes,no,telephone,19,nov,178,5,119,11,failure,0,7.009408932708637
41,entrepreneur,married,tertiary,no,171,yes,no,cellular,19,nov,209,1,191,4,failure,0,5.147494476813453
58,self-employed,married,tertiary,no,8014,yes,no,cellular,19,nov,697,2,184,3,failure,0,8.989070065043654
55,blue-collar,divorced,secondary,no,4053,no,no,cellular,19,nov,113,1,166,2,failure,0,8.307459327011946
32,admin.,single,tertiary,no,1583,yes,no,cellular,19,nov,100,1,182,1,failure,0,7.367708572374371
42,services,married,tertiary,no,412,yes,no,telephone,19,nov,142,4,169,5,failure,0,6.023447592961033
30,management,married,tertiary,no,314,no,no,cellular,19,nov,364,2,175,2,success,0,5.752572638825633
37,technician,married,secondary,no,7957,no,no,cellular,19,nov,706,1,111,2,failure,0,8.981932990986873
39,management,single,secondary,no,4278,yes,no,cellular,19,nov,43,1,111,2,other,0,8.361474616416817
32,services,divorced,secondary,no,1156,yes,no,cellular,19,nov,81,1,182,1,failure,0,7.053585727193677
39,management,single,tertiary,no,1682,yes,no,cellular,19,nov,147,1,170,1,failure,0,7.428333194190806
31,management,single,tertiary,no,3625,yes,no,cellular,19,nov,112,1,180,2,failure,0,8.195885391314796
32,blue-collar,single,secondary,no,1721,yes,no,cellular,19,nov,184,2,182,2,failure,0,7.451241684987676
45,management,married,secondary,no,38,yes,no,cellular,19,nov,159,1,188,2,failure,0,3.6635616461296463
33,management,single,tertiary,no,541,yes,yes,cellular,19,nov,140,1,182,1,failure,0,6.295266001439646
30,management,single,tertiary,no,54,yes,yes,cellular,19,nov,192,1,177,3,failure,0,4.007333185232471
31,management,married,tertiary,no,4924,yes,no,cellular,19,nov,316,1,182,2,failure,0,8.502079553606189
54,management,married,tertiary,no,6525,yes,no,cellular,19,nov,133,1,170,3,failure,0,8.783549477153265
33,management,married,tertiary,no,3696,no,no,cellular,19,nov,305,1,182,3,failure,0,8.215276958936633
48,unemployed,married,secondary,no,1811,yes,no,telephone,19,nov,137,4,111,3,failure,0,7.502186486602924
33,management,married,tertiary,no,0,yes,no,cellular,19,nov,295,1,170,1,failure,0,0.0
31,blue-collar,single,secondary,no,-366,yes,no,cellular,19,nov,313,1,180,1,other,0,0.0
32,blue-collar,married,secondary,no,2089,yes,no,cellular,19,nov,192,1,5,1,success,0,7.644919344958857
40,management,married,tertiary,no,12409,yes,no,cellular,19,nov,140,1,99,2,failure,0,9.426257878198653
52,retired,married,secondary,no,424,no,no,cellular,19,nov,143,1,154,3,failure,0,6.052089168924417
31,technician,single,secondary,no,1186,yes,no,cellular,19,nov,174,1,180,1,failure,0,7.079184394609668
35,management,married,tertiary,no,2801,yes,no,cellular,19,nov,70,2,111,2,failure,0,7.938088726896952
32,management,single,tertiary,no,2667,yes,no,cellular,19,nov,197,1,99,2,success,0,7.889084407035514
30,admin.,single,secondary,no,382,yes,no,cellular,19,nov,369,1,191,1,failure,0,5.948034989180646
31,blue-collar,married,primary,no,4728,yes,no,cellular,19,nov,114,1,183,3,other,0,8.461469042643875
32,entrepreneur,married,tertiary,no,964,yes,no,cellular,19,nov,130,1,120,2,failure,0,6.872128101338986
36,self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,failure,0,5.247024072160486
40,services,married,secondary,no,961,no,yes,cellular,19,nov,589,1,133,4,other,0,6.8690144506657065
52,self-employed,married,secondary,no,-201,no,yes,cellular,19,nov,905,1,133,2,failure,0,0.0
45,management,divorced,secondary,no,644,yes,no,cellular,19,nov,418,1,168,1,success,1,6.4692503167957724
37,services,single,secondary,no,50,no,no,cellular,19,nov,244,1,154,8,other,0,3.9318256327243257
36,admin.,single,tertiary,no,649,no,no,cellular,19,nov,224,1,111,1,other,0,6.476972362889683
43,management,married,tertiary,no,13044,no,no,cellular,19,nov,215,1,93,4,failure,0,9.47616019757083
35,management,divorced,tertiary,no,771,yes,yes,cellular,19,nov,110,1,93,5,failure,0,6.648984550024776
30,management,married,tertiary,no,86,yes,yes,cellular,19,nov,155,1,97,2,other,0,4.465908118654584
39,technician,married,secondary,no,3494,yes,no,cellular,19,nov,139,1,92,4,failure,0,8.15908865466791
37,self-employed,married,tertiary,no,804,yes,no,cellular,19,nov,94,1,170,1,other,0,6.690842277418564
49,management,married,tertiary,no,6613,no,no,cellular,19,nov,106,1,155,3,failure,0,8.796943893541737
30,blue-collar,divorced,secondary,no,4591,yes,no,cellular,19,nov,89,1,175,1,other,0,8.432070937999402
34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,0,5.8888779583328805
33,technician,married,secondary,no,1234,no,no,cellular,19,nov,109,1,10,1,failure,0,7.118826249062078
45,technician,divorced,secondary,no,1309,yes,no,cellular,19,nov,298,1,170,2,failure,0,7.177782416195197
30,management,single,tertiary,no,234,yes,no,cellular,19,nov,206,1,169,2,failure,0,5.459585514144159
32,unemployed,single,tertiary,no,1611,yes,no,cellular,19,nov,175,1,180,2,failure,0,7.385230923066573
31,blue-collar,married,secondary,no,1570,yes,yes,cellular,19,nov,133,2,180,1,other,0,7.359467638255621
40,self-employed,married,tertiary,no,2977,yes,no,cellular,19,nov,375,1,125,1,failure,0,7.999007213243955
46,blue-collar,married,secondary,no,15,yes,yes,cellular,19,nov,46,2,91,3,failure,0,2.772588722239781
30,blue-collar,single,secondary,yes,447,no,no,cellular,19,nov,426,2,189,6,failure,0,6.104793232414985
34,blue-collar,married,primary,no,2490,yes,no,cellular,19,nov,185,2,180,1,failure,0,7.820439515262181
46,self-employed,married,tertiary,no,2421,no,no,cellular,19,nov,1084,1,100,4,failure,1,7.792348924113037
40,blue-collar,married,primary,no,4608,yes,no,telephone,19,nov,111,2,156,1,failure,0,8.435766192720509
53,retired,married,tertiary,no,1452,no,yes,cellular,19,nov,442,2,113,3,failure,0,7.2813856635702825
46,technician,divorced,secondary,no,-26,yes,yes,cellular,19,nov,201,1,113,2,other,0,0.0
38,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75,2,177,5,failure,0,8.301769763117166
43,management,married,tertiary,no,1429,yes,no,cellular,19,nov,1015,1,198,2,other,1,7.265429723253953
32,technician,divorced,secondary,no,18,no,no,telephone,19,nov,20,1,177,1,failure,0,2.9444389791664403
40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,0,5.564520407322694
35,self-employed,single,tertiary,no,538,yes,yes,cellular,19,nov,308,1,195,9,failure,0,6.289715570908998
32,technician,married,secondary,no,524,no,no,cellular,19,nov,100,1,106,1,failure,0,6.263398262591624
33,self-employed,married,tertiary,no,-103,yes,no,cellular,19,nov,149,2,175,1,failure,0,0.0
33,management,single,tertiary,no,201,yes,no,cellular,19,nov,171,1,183,1,failure,0,5.308267697401205
39,housemaid,married,secondary,no,1444,no,no,cellular,19,nov,100,1,117,8,success,0,7.275864600546533
46,blue-collar,married,secondary,no,9347,yes,no,cellular,19,nov,138,1,117,1,other,0,9.142917695658749
44,services,married,primary,no,1161,yes,no,cellular,19,nov,402,1,184,5,failure,0,7.057897937411856
59,housemaid,married,primary,no,935,yes,no,cellular,19,nov,103,3,166,2,failure,0,6.841615476477592
45,management,single,secondary,no,142,no,yes,cellular,19,nov,258,1,105,4,failure,0,4.962844630259907
37,blue-collar,married,secondary,no,1165,yes,no,cellular,19,nov,62,3,190,4,success,0,7.061334366910438
58,blue-collar,divorced,primary,no,8218,yes,no,cellular,19,nov,141,2,111,10,failure,0,9.0142038261485
33,technician,single,tertiary,no,149,yes,no,cellular,19,nov,424,2,182,1,other,1,5.0106352940962555
42,self-employed,married,secondary,no,3211,no,no,cellular,19,nov,87,2,111,1,failure,0,8.074649075066652
50,technician,married,secondary,no,3149,yes,no,cellular,19,nov,69,1,190,1,other,0,8.055157731819678
41,housemaid,single,secondary,no,2184,no,no,cellular,19,nov,98,1,153,2,failure,0,7.68937110752969
40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,failure,0,0.0
43,technician,divorced,secondary,no,6835,no,no,cellular,19,nov,187,1,152,2,failure,0,8.829958044235482
44,technician,single,secondary,no,1195,yes,no,cellular,19,nov,187,6,188,9,failure,0,7.086737934510577
58,blue-collar,married,primary,no,630,yes,no,cellular,19,nov,59,1,174,1,failure,0,6.447305862541213
43,management,married,tertiary,no,1993,no,no,cellular,19,nov,37,1,174,1,failure,0,7.597897950521784
58,blue-collar,married,secondary,no,590,no,yes,cellular,19,nov,136,1,167,1,failure,0,6.3818160174060985
39,management,married,secondary,no,6012,no,no,telephone,19,nov,140,1,119,2,failure,0,8.70167907103957
51,blue-collar,married,primary,no,863,no,no,cellular,19,nov,169,1,189,2,other,0,6.761572768804055
52,blue-collar,married,secondary,no,7225,no,no,cellular,19,nov,205,2,113,2,failure,0,8.885440911707585
54,self-employed,divorced,tertiary,no,1323,no,no,cellular,19,nov,83,1,152,4,failure,0,7.188412736496954
41,blue-collar,married,secondary,no,1011,yes,no,cellular,19,nov,113,1,174,4,other,0,6.919683849847411
53,technician,married,secondary,no,2818,yes,no,cellular,19,nov,131,1,126,7,failure,0,7.9441374911141125
50,blue-collar,divorced,secondary,no,203,yes,no,telephone,19,nov,265,1,127,4,other,0,5.318119993844216
48,blue-collar,married,secondary,no,-202,yes,yes,cellular,19,nov,565,1,112,4,failure,0,0.0
59,retired,married,secondary,no,32948,no,no,cellular,19,nov,243,1,174,2,failure,0,10.402716190456456
33,entrepreneur,married,secondary,no,2,yes,yes,cellular,19,nov,17,5,198,1,failure,0,1.0986122886681098
44,services,divorced,tertiary,no,2279,no,yes,cellular,19,nov,105,1,146,1,failure,0,7.731930721948486
52,blue-collar,divorced,primary,no,3990,no,no,cellular,19,nov,1548,1,153,1,other,0,8.291797105048733
47,admin.,divorced,secondary,no,1939,yes,no,cellular,19,nov,150,1,174,1,failure,0,7.570443252057374
39,management,married,secondary,no,763,no,no,cellular,19,nov,360,1,153,2,other,0,6.638567789166521
32,technician,married,tertiary,no,432,yes,no,cellular,19,nov,164,2,195,1,other,0,6.07073772800249
45,blue-collar,married,secondary,no,2926,yes,yes,cellular,19,nov,482,3,120,2,failure,0,7.9817332866918855
42,management,married,tertiary,no,783,yes,no,cellular,19,nov,77,2,128,3,failure,0,6.664409020350408
30,blue-collar,married,primary,no,1101,yes,yes,cellular,19,nov,779,2,175,1,failure,0,7.004881989712859
59,retired,married,secondary,no,2291,no,yes,cellular,19,nov,190,1,128,3,failure,0,7.73718007783463
46,entrepreneur,married,primary,no,8873,yes,no,cellular,19,nov,172,1,118,2,failure,0,9.090880931938855
40,technician,married,secondary,no,657,yes,no,cellular,19,nov,178,1,112,2,failure,0,6.489204931325317
37,blue-collar,married,primary,no,253,yes,no,cellular,19,nov,59,2,153,2,failure,0,5.537334267018537
33,blue-collar,married,tertiary,no,6138,yes,no,cellular,19,nov,384,1,183,1,failure,0,8.722417141427496
55,retired,married,secondary,no,3948,no,no,cellular,19,nov,149,1,170,2,failure,0,8.28121766128665
46,unemployed,divorced,secondary,no,3354,yes,no,cellular,19,nov,522,1,174,1,success,1,8.118207049405783
45,self-employed,married,secondary,no,830,no,no,cellular,19,nov,180,1,111,2,failure,0,6.7226297948554485
33,self-employed,single,secondary,no,4,yes,no,cellular,19,nov,136,2,180,2,failure,0,1.6094379124341003
47,unemployed,married,secondary,no,351,yes,yes,cellular,19,nov,174,1,174,1,failure,0,5.863631175598097
35,blue-collar,married,secondary,no,86,no,no,cellular,19,nov,127,1,111,2,failure,0,4.465908118654584
40,blue-collar,married,secondary,no,4853,no,no,cellular,19,nov,259,1,111,2,failure,0,8.487558386286548
